lat,lon,n_records,svf,n_buildings,street_width_m,hw_ratio,snapped_m,폭등급
35.2081,129.1202,1,0.953,4,,,,개방
35.2084,129.1201,1,0.965,4,,,,개방
35.2077,129.1201,1,0.915,3,,,,개방
35.2091,129.1202,1,0.991,3,,,,개방
35.2089,129.1202,1,0.994,3,,,,개방
35.2107,129.1202,1,0.806,6,51.0,0.55,0.0,큰길(12m+)
35.2096,129.1202,1,0.965,4,,,,개방
35.2113,129.12,1,0.865,6,,,,개방
35.2099,129.1202,1,0.929,5,59.8,0.47,0.0,큰길(12m+)
35.2117,129.1199,1,0.945,6,,,,개방
35.2103,129.1203,1,0.835,6,57.1,0.49,0.0,큰길(12m+)
35.211,129.1201,1,0.838,7,73.0,0.38,0.0,큰길(12m+)
35.212,129.1197,1,0.962,8,,,,개방
35.2124,129.1196,1,0.972,12,,,,개방
35.2127,129.1195,1,0.965,15,,,,개방
35.213,129.1194,1,0.974,15,,,,개방
35.2136,129.1191,1,0.985,15,,,,개방
35.2133,129.1192,1,0.971,17,,,,개방
35.2139,129.119,1,0.994,11,,,,개방
35.2142,129.1189,1,0.987,11,,,,개방
35.2146,129.1187,1,0.979,11,,,,개방
35.2149,129.1186,1,0.994,18,,,,개방
35.2152,129.1185,1,0.998,19,,,,개방
35.2156,129.1183,1,0.998,27,,,,개방
35.2159,129.1182,1,0.997,29,,,,개방
35.2162,129.1181,1,0.997,28,,,,개방
35.2165,129.118,1,0.997,35,,,,개방
35.2176,129.1175,1,0.991,30,,,,개방
35.2169,129.1179,1,0.998,31,,,,개방
35.2183,129.1173,1,0.983,21,37.8,0.11,0.0,큰길(12m+)
35.2172,129.1177,1,0.997,30,,,,개방
35.2191,129.117,1,0.996,20,,,,개방
35.2179,129.1174,1,0.994,25,,,,개방
35.2196,129.117,1,0.999,17,,,,개방
35.2187,129.1171,1,0.992,23,40.4,0.1,0.0,큰길(12m+)
35.2202,129.1169,1,0.993,14,,,,개방
35.2205,129.1168,1,0.973,12,,,,개방
35.22,129.1169,1,0.996,16,,,,개방
35.2207,129.1169,1,0.962,13,,,,개방
35.222,129.117,1,0.995,15,,,,개방
35.2211,129.1169,1,0.957,15,,,,개방
35.2224,129.1171,1,0.999,8,,,,개방
35.2216,129.1169,1,0.987,14,,,,개방
35.2229,129.1172,1,0.999,11,,,,개방
35.2233,129.1173,1,0.999,9,,,,개방
35.2237,129.1174,1,0.999,9,,,,개방
35.2241,129.1175,1,0.671,9,55.0,0.05,0.0,큰길(12m+)
35.2245,129.1176,1,0.982,10,83.8,0.1,0.0,큰길(12m+)
35.2249,129.1177,1,0.969,16,70.4,0.1,0.0,큰길(12m+)
35.2254,129.1178,1,0.987,27,83.9,0.05,0.0,큰길(12m+)
35.2261,129.1179,1,0.979,46,74.3,0.13,0.0,큰길(12m+)
35.2257,129.1178,1,0.982,35,60.8,0.09,0.0,큰길(12m+)
35.2265,129.1179,1,0.978,50,62.8,0.16,0.0,큰길(12m+)
35.2268,129.1179,1,0.986,58,74.3,0.06,0.0,큰길(12m+)
35.2272,129.1178,1,0.989,57,70.9,0.06,0.0,큰길(12m+)
35.2276,129.1178,1,0.994,47,86.6,0.06,0.0,큰길(12m+)
35.2279,129.1177,1,0.996,43,93.6,0.06,0.0,큰길(12m+)
35.2282,129.1177,1,0.998,35,,,,개방
35.2285,129.1176,1,0.998,30,,,,개방
35.229,129.1175,1,0.998,28,,,,개방
35.2287,129.1176,1,0.998,28,,,,개방
35.2295,129.1175,1,0.999,17,,,,개방
35.2292,129.1176,1,0.999,16,,,,개방
35.2298,129.1174,1,0.999,13,,,,개방
35.23,129.1173,1,0.998,13,,,,개방
35.2303,129.1172,1,0.998,6,,,,개방
35.2306,129.1171,1,0.999,5,,,,개방
35.2309,129.117,1,0.999,3,,,,개방
35.2315,129.1168,1,,0,,,,개방
35.2318,129.1167,1,,0,,,,개방
35.2312,129.117,1,1.0,2,,,,개방
35.2321,129.1166,1,,0,,,,개방
35.2329,129.1163,1,,0,,,,개방
35.2324,129.1165,1,,0,,,,개방
35.2331,129.1162,1,,0,,,,개방
35.2327,129.1164,1,,0,,,,개방
35.2342,129.117,1,,0,,,,개방
35.2335,129.1162,1,,0,,,,개방
35.2343,129.1178,1,1.0,2,,,,개방
35.2337,129.1163,1,,0,,,,개방
35.234,129.1164,1,,0,,,,개방
35.2344,129.1188,1,1.0,2,,,,개방
35.2341,129.1167,1,,0,,,,개방
35.2344,129.1197,1,,0,,,,개방
35.2343,129.1174,1,1.0,2,,,,개방
35.2345,129.1203,1,,0,,,,개방
35.2344,129.1182,1,1.0,2,,,,개방
35.2345,129.1225,1,,0,,,,개방
35.2344,129.1192,1,1.0,1,,,,개방
35.2346,129.123,1,,0,,,,개방
35.2346,129.1238,1,,0,,,,개방
35.2345,129.1207,1,,0,,,,개방
35.2345,129.1213,1,,0,,,,개방
35.2345,129.1215,1,,0,,,,개방
35.2346,129.1248,1,,0,,,,개방
35.2346,129.1245,1,,0,,,,개방
35.2345,129.1222,1,,0,,,,개방
35.2346,129.1227,1,,0,,,,개방
35.2347,129.1258,1,,0,,,,개방
35.2346,129.1233,1,,0,,,,개방
35.2347,129.1262,1,,0,,,,개방
35.2346,129.1236,1,,0,,,,개방
35.2346,129.1242,1,,0,,,,개방
35.2349,129.1272,1,,0,,,,개방
35.2347,129.1253,1,,0,,,,개방
35.2346,129.125,1,,0,,,,개방
35.2347,129.1256,1,,0,,,,개방
35.2356,129.1292,1,,0,,,,개방
35.2348,129.1268,1,,0,,,,개방
35.2359,129.1296,1,,0,,,,개방
35.235,129.1277,1,1.0,1,,,,개방
35.2361,129.13,1,,0,,,,개방
35.2352,129.1283,1,,0,,,,개방
35.2354,129.1287,1,,0,,,,개방
35.2368,129.1312,1,,0,,,,개방
35.2363,129.1304,1,,0,,,,개방
35.2383,129.1325,1,,0,,,,개방
35.2366,129.1308,1,,0,,,,개방
35.2385,129.1327,1,,0,,,,개방
35.2371,129.1314,1,,0,,,,개방
35.2374,129.1318,1,,0,,,,개방
35.2376,129.132,1,,0,,,,개방
35.238,129.1323,1,,0,,,,개방
35.2394,129.1333,1,,0,,,,개방
35.2388,129.1329,1,,0,,,,개방
35.2391,129.1332,1,,0,,,,개방
35.2407,129.1342,1,,0,,,,개방
35.2396,129.1335,1,,0,,,,개방
35.2398,129.1336,1,,0,,,,개방
35.24,129.1337,1,,0,,,,개방
35.2412,129.1345,1,,0,,,,개방
35.2402,129.1339,1,,0,,,,개방
35.2405,129.134,1,,0,,,,개방
35.241,129.1343,1,,0,,,,개방
35.2415,129.1347,1,,0,,,,개방
35.2429,129.1356,1,,0,,,,개방
35.2418,129.1348,1,,0,,,,개방
35.242,129.135,1,,0,,,,개방
35.2424,129.1353,1,,0,,,,개방
35.2434,129.136,1,,0,,,,개방
35.2426,129.1355,1,,0,,,,개방
35.2439,129.1365,1,,0,,,,개방
35.2432,129.1358,1,,0,,,,개방
35.2451,129.1377,1,,0,,,,개방
35.2437,129.1362,1,,0,,,,개방
35.2454,129.138,1,,0,,,,개방
35.2442,129.1368,1,,0,,,,개방
35.2444,129.137,1,,0,,,,개방
35.2447,129.1373,1,,0,,,,개방
35.245,129.1375,1,,0,,,,개방
35.2459,129.1386,1,,0,,,,개방
35.2461,129.1389,1,,0,,,,개방
35.2455,129.1382,1,,0,,,,개방
35.2463,129.1391,1,,0,,,,개방
35.2457,129.1384,1,,0,,,,개방
35.2465,129.1394,1,,0,,,,개방
35.2468,129.1398,1,,0,,,,개방
35.247,129.14,1,,0,,,,개방
35.2466,129.1395,1,,0,,,,개방
35.2475,129.1406,1,,0,,,,개방
35.2476,129.1408,1,,0,,,,개방
35.2483,129.1415,1,,0,,,,개방
35.2478,129.141,1,,0,,,,개방
35.248,129.1413,1,,0,,,,개방
35.2488,129.1422,1,,0,,,,개방
35.2484,129.1418,1,,0,,,,개방
35.2492,129.1427,1,,0,,,,개방
35.2486,129.142,1,,0,,,,개방
35.2497,129.1432,1,,0,,,,개방
35.249,129.1424,1,,0,,,,개방
35.2499,129.1434,1,,0,,,,개방
35.2501,129.1437,1,,0,,,,개방
35.2495,129.143,1,,0,,,,개방
35.2503,129.1439,1,,0,,,,개방
35.2505,129.1441,2,,0,,,,개방
35.2508,129.1444,1,,0,,,,개방
35.251,129.1446,1,,0,,,,개방
35.2512,129.1447,1,,0,,,,개방
35.2575,129.1482,3,1.0,1,,,,개방
35.2598,129.1493,1,1.0,6,,,,개방
35.2585,129.1489,1,1.0,1,,,,개방
35.2589,129.1491,1,1.0,1,,,,개방
35.2599,129.1494,1,1.0,7,,,,개방
35.2579,129.1487,1,1.0,1,,,,개방
35.2582,129.1488,1,1.0,1,,,,개방
35.2591,129.1492,1,1.0,2,,,,개방
35.262,129.1503,1,,0,,,,개방
35.2595,129.1494,1,1.0,7,,,,개방
35.2631,129.1508,1,,0,,,,개방
35.2602,129.1496,1,1.0,6,,,,개방
35.2606,129.1497,1,1.0,2,,,,개방
35.261,129.1499,1,1.0,1,,,,개방
35.2644,129.1514,1,1.0,3,,,,개방
35.2613,129.15,1,,0,,,,개방
35.2616,129.1502,1,,0,,,,개방
35.2651,129.1518,1,1.0,2,,,,개방
35.2655,129.1519,1,1.0,6,,,,개방
35.2624,129.1505,1,,0,,,,개방
35.2662,129.1521,1,1.0,8,,,,개방
35.2627,129.1506,1,,0,,,,개방
35.267,129.1522,1,1.0,4,,,,개방
35.2634,129.151,1,,0,,,,개방
35.2637,129.1511,1,1.0,1,,,,개방
35.2677,129.1521,1,1.0,2,,,,개방
35.2685,129.1519,1,,0,,,,개방
35.2641,129.1513,1,1.0,1,,,,개방
35.2689,129.1519,1,,0,,,,개방
35.2648,129.1516,1,1.0,2,,,,개방
35.2693,129.1518,1,1.0,1,,,,개방
35.2658,129.152,1,1.0,8,,,,개방
35.2665,129.1521,1,1.0,8,,,,개방
35.2697,129.1518,1,1.0,3,,,,개방
35.27,129.1517,1,1.0,5,,,,개방
35.2673,129.1521,1,1.0,2,,,,개방
35.2709,129.1516,1,1.0,3,,,,개방
35.2681,129.152,1,1.0,1,,,,개방
35.2712,129.1516,1,1.0,2,,,,개방
35.2716,129.1516,1,1.0,1,,,,개방
35.2724,129.1516,1,1.0,6,,,,개방
35.2705,129.1516,1,1.0,5,,,,개방
35.2727,129.1516,1,1.0,6,,,,개방
35.2731,129.1517,1,1.0,8,,,,개방
35.2721,129.1516,1,1.0,6,,,,개방
35.2739,129.1518,1,0.999,6,,,,개방
35.2749,129.1521,1,1.0,7,,,,개방
35.2735,129.1517,1,1.0,5,,,,개방
35.2759,129.1524,1,1.0,1,,,,개방
35.2742,129.1519,1,1.0,4,,,,개방
35.2746,129.152,1,1.0,10,,,,개방
35.2753,129.1522,1,1.0,8,,,,개방
35.2775,129.1532,1,,0,,,,개방
35.2782,129.1536,1,,0,,,,개방
35.2756,129.1523,1,1.0,1,,,,개방
35.2785,129.1537,1,1.0,1,,,,개방
35.2788,129.1539,1,1.0,1,,,,개방
35.2793,129.1542,1,1.0,1,,,,개방
35.2762,129.1526,1,1.0,1,,,,개방
35.2766,129.1528,1,1.0,1,,,,개방
35.2769,129.1529,1,1.0,1,,,,개방
35.2772,129.1531,1,1.0,1,,,,개방
35.2799,129.1546,1,1.0,3,,,,개방
35.2802,129.1548,1,1.0,2,,,,개방
35.2778,129.1534,1,,0,,,,개방
35.2812,129.1557,1,1.0,6,,,,개방
35.2791,129.154,1,1.0,1,,,,개방
35.2818,129.1561,1,1.0,5,,,,개방
35.2796,129.1544,1,1.0,2,,,,개방
35.2805,129.1551,1,1.0,2,,,,개방
35.2824,129.1565,1,1.0,2,,,,개방
35.2808,129.1552,1,1.0,3,,,,개방
35.2827,129.1568,1,,0,,,,개방
35.281,129.1555,1,1.0,6,,,,개방
35.2829,129.1571,1,,0,,,,개방
35.2832,129.1573,1,1.0,2,,,,개방
35.2815,129.156,1,1.0,5,,,,개방
35.2821,129.1563,1,1.0,6,,,,개방
35.2837,129.158,1,1.0,2,,,,개방
35.284,129.1594,1,,0,,,,개방
35.2835,129.1576,1,1.0,5,,,,개방
35.2845,129.1597,1,,0,,,,개방
35.2838,129.1584,1,1.0,2,,,,개방
35.2849,129.1605,1,1.0,1,,,,개방
35.2838,129.1589,1,,0,,,,개방
35.2859,129.1615,1,1.0,2,,,,개방
35.2846,129.16,1,,0,,,,개방
35.2862,129.1617,1,1.0,2,,,,개방
35.2869,129.1622,1,1.0,2,,,,개방
35.2852,129.1608,1,1.0,2,,,,개방
35.2875,129.1626,1,1.0,2,,,,개방
35.2855,129.1612,1,1.0,3,,,,개방
35.2861,129.1616,1,1.0,1,,,,개방
35.2867,129.162,1,1.0,2,,,,개방
35.289,129.1637,1,1.0,1,,,,개방
35.2865,129.1619,1,1.0,2,,,,개방
35.2893,129.1639,1,1.0,1,,,,개방
35.2871,129.1623,1,1.0,3,,,,개방
35.2898,129.1642,1,1.0,7,,,,개방
35.288,129.1629,1,,0,,,,개방
35.2883,129.1632,1,,0,,,,개방
35.2886,129.1634,1,,0,,,,개방
35.2908,129.1649,1,1.0,13,,,,개방
35.2917,129.1656,1,1.0,7,,,,개방
35.2901,129.1644,1,1.0,13,,,,개방
35.2905,129.1647,1,1.0,16,,,,개방
35.2926,129.1662,1,1.0,13,,,,개방
35.2928,129.1663,1,1.0,9,,,,개방
35.2913,129.1652,1,1.0,1,,,,개방
35.292,129.1658,1,1.0,12,,,,개방
35.2936,129.1669,1,1.0,5,,,,개방
35.2932,129.1666,1,1.0,6,,,,개방
35.2938,129.167,1,1.0,4,,,,개방
35.2924,129.166,1,1.0,14,,,,개방
35.294,129.1671,1,1.0,4,,,,개방
35.2933,129.1667,1,1.0,6,,,,개방
35.2952,129.1677,1,1.0,2,,,,개방
35.2943,129.1674,1,1.0,1,,,,개방
35.2948,129.1676,1,1.0,1,,,,개방
35.2955,129.1681,1,1.0,2,,,,개방
35.2959,129.1683,1,1.0,4,,,,개방
35.2962,129.1684,1,1.0,4,,,,개방
35.2965,129.1686,1,1.0,5,,,,개방
35.2969,129.1688,1,1.0,4,,,,개방
35.2972,129.1689,1,1.0,2,,,,개방
35.2975,129.1691,1,1.0,1,,,,개방
35.2991,129.1696,1,,0,,,,개방
35.2978,129.1692,1,,0,,,,개방
35.2996,129.1694,1,1.0,3,,,,개방
35.2999,129.1695,1,1.0,3,,,,개방
35.2982,129.1693,1,,0,,,,개방
35.2985,129.1694,1,,0,,,,개방
35.3002,129.17,1,,0,,,,개방
35.2989,129.1695,1,,0,,,,개방
35.3007,129.1702,1,,0,,,,개방
35.301,129.1703,1,1.0,1,,,,개방
35.3013,129.1704,1,1.0,1,,,,개방
35.3004,129.17,1,,0,,,,개방
35.3019,129.1706,1,1.0,1,,,,개방
35.3022,129.1706,1,,0,,,,개방
35.3016,129.1704,1,1.0,1,,,,개방
35.3028,129.1708,1,,0,,,,개방
35.303,129.1709,1,,0,,,,개방
35.3033,129.171,1,,0,,,,개방
35.3024,129.1707,1,,0,,,,개방
35.3043,129.1713,1,1.0,1,,,,개방
35.304,129.1712,1,,0,,,,개방
35.3106,129.1734,1,0.983,1,,,,개방
35.3136,129.1749,1,0.997,2,,,,개방
35.3143,129.1752,1,0.996,5,,,,개방
35.3141,129.175,1,0.999,4,,,,개방
35.3158,129.1759,1,0.999,23,67.3,0.04,0.0,큰길(12m+)
35.3147,129.1754,1,0.977,9,,,,개방
35.3149,129.1755,1,0.987,14,,,,개방
35.3152,129.1756,1,0.997,16,72.1,0.04,0.0,큰길(12m+)
35.3159,129.1759,1,0.999,24,66.9,0.04,0.0,큰길(12m+)
35.3164,129.1762,1,0.996,24,52.2,0.08,0.0,큰길(12m+)
35.3155,129.1758,1,0.998,17,77.1,0.04,0.0,큰길(12m+)
35.3166,129.1764,1,0.998,16,65.3,0.06,0.0,큰길(12m+)
35.3162,129.1761,1,0.998,24,62.0,0.07,0.0,큰길(12m+)
35.3174,129.1763,1,0.964,14,,,,개방
35.3169,129.1765,1,0.999,11,66.0,0.04,0.0,큰길(12m+)
35.3171,129.1766,1,0.99,11,,,,개방
35.3175,129.176,1,0.951,14,,,,개방
35.3176,129.1755,1,0.94,26,,,,개방
35.3175,129.1758,1,0.946,20,,,,개방
35.3178,129.1749,1,0.938,23,,,,개방
35.3177,129.1752,1,0.948,20,,,,개방
35.3179,129.1746,1,0.941,18,,,,개방
35.3181,129.1743,1,0.932,18,,,,개방
35.3182,129.174,1,0.943,19,,,,개방
35.3184,129.1738,1,0.944,18,,,,개방
35.3186,129.1735,1,0.94,14,,,,개방
35.3187,129.1733,1,0.955,16,,,,개방
35.3189,129.173,1,0.958,13,,,,개방
35.3191,129.1728,1,0.967,7,,,,개방
35.3199,129.1719,1,0.947,12,92.9,0.23,0.0,큰길(12m+)
35.3194,129.1726,1,0.955,5,,,,개방
35.3195,129.1724,1,0.963,5,,,,개방
35.3202,129.1715,1,0.928,14,78.3,0.27,0.0,큰길(12m+)
35.3197,129.1721,1,0.965,11,,,,개방
35.32,129.1717,1,0.942,12,89.7,0.23,0.0,큰길(12m+)
35.3205,129.1711,1,0.938,11,116.9,0.16,0.0,큰길(12m+)
35.3204,129.1712,1,0.936,14,,,,개방
35.3209,129.1706,1,0.968,4,,,,개방
35.3207,129.1709,1,0.942,8,,,,개방
35.321,129.1705,1,0.971,4,,,,개방
35.3212,129.1702,1,0.986,3,,,,개방
35.3215,129.1699,1,0.983,4,,,,개방
35.3217,129.1697,1,0.964,5,,,,개방
35.322,129.1692,1,0.967,9,105.1,0.25,0.0,큰길(12m+)
35.3218,129.1695,1,0.966,7,93.6,0.09,0.0,큰길(12m+)
35.3222,129.169,1,0.952,11,104.8,0.25,0.0,큰길(12m+)
35.3224,129.1688,1,0.936,11,,,,개방
35.3226,129.1685,1,0.943,8,,,,개방
35.3228,129.1683,1,0.943,5,,,,개방
35.3231,129.1681,1,,,,,,개방
35.323,129.1683,1,0.922,3,,,,개방
35.3235,129.1678,1,0.947,4,,,,개방
35.3237,129.1676,1,0.948,9,,,,개방
35.3239,129.1675,1,0.94,13,,,,개방
35.3242,129.1673,1,0.941,16,78.6,0.36,0.0,큰길(12m+)
35.3243,129.1672,1,0.953,18,104.8,0.27,0.0,큰길(12m+)
35.3247,129.1671,1,0.912,16,,,,개방
35.3249,129.1668,1,0.934,18,78.5,0.29,0.0,큰길(12m+)
35.325,129.1667,1,0.933,19,78.4,0.29,0.0,큰길(12m+)
35.3253,129.1666,1,0.936,14,73.9,0.3,0.0,큰길(12m+)
35.3255,129.1664,1,0.934,14,83.4,0.27,0.0,큰길(12m+)
35.3257,129.1663,1,0.938,10,71.2,0.31,0.0,큰길(12m+)
35.3259,129.1662,1,0.918,10,79.8,0.28,0.0,큰길(12m+)
35.3262,129.1659,1,0.948,5,84.9,0.26,0.0,큰길(12m+)
35.3265,129.1658,1,0.955,4,,,,개방
35.3267,129.1656,1,0.968,3,,,,개방
35.3269,129.1655,1,0.981,2,,,,개방
35.3272,129.1653,1,0.99,2,,,,개방
35.3274,129.1652,1,0.984,2,,,,개방
35.3278,129.1649,1,0.959,2,,,,개방
35.3276,129.1651,1,0.974,2,,,,개방
35.3291,129.1641,1,0.918,9,85.3,0.36,0.0,큰길(12m+)
35.3281,129.1648,1,0.921,3,74.4,0.45,0.0,큰길(12m+)
35.3283,129.1646,1,0.919,3,,,,개방
35.3286,129.1644,1,0.922,5,,,,개방
35.3288,129.1643,1,0.912,7,,,,개방
35.3296,129.1638,1,0.909,19,95.1,0.32,0.0,큰길(12m+)
35.3294,129.1639,1,0.919,18,62.4,0.49,0.0,큰길(12m+)
35.3299,129.1636,1,0.933,21,84.0,0.37,0.0,큰길(12m+)
35.3303,129.1634,1,0.931,29,111.1,0.21,0.0,큰길(12m+)
35.3301,129.1635,1,0.929,26,,,,개방
35.3308,129.1632,1,0.917,27,90.4,0.25,0.0,큰길(12m+)
35.3312,129.163,1,0.923,26,93.5,0.24,0.0,큰길(12m+)
35.3305,129.1633,1,0.937,29,,,,개방
35.3317,129.1628,1,0.915,11,,,,개방
35.3314,129.1629,1,0.939,22,,,,개방
35.3319,129.1627,1,0.929,9,,,,개방
35.3322,129.1626,1,0.921,7,,,,개방
35.3327,129.1624,1,0.918,3,,,,개방
35.3331,129.1622,1,0.911,3,,,,개방
35.3324,129.1625,1,0.926,6,,,,개방
35.3334,129.162,1,0.934,2,,,,개방
35.3337,129.1619,1,0.925,3,,,,개방
35.3347,129.1615,1,0.93,4,,,,개방
35.334,129.1617,1,0.935,2,,,,개방
35.3344,129.1616,1,0.935,4,,,,개방
35.3361,129.1614,1,0.921,4,,,,개방
35.335,129.1614,1,0.941,4,,,,개방
35.3354,129.1614,1,0.922,3,,,,개방
35.3357,129.1614,1,0.918,4,,,,개방
35.3371,129.1614,1,0.975,4,,,,개방
35.3364,129.1614,1,0.925,5,,,,개방
35.3366,129.1614,1,0.917,5,,,,개방
35.3373,129.1613,1,1.0,3,,,,개방
35.3368,129.1613,1,0.963,3,,,,개방
35.3376,129.1613,1,1.0,2,,,,개방
35.3379,129.1613,1,1.0,1,,,,개방
35.3385,129.1613,1,0.998,2,,,,개방
35.3382,129.1613,1,1.0,1,,,,개방
35.3391,129.1613,1,0.992,2,,,,개방
35.3395,129.1613,1,0.989,1,,,,개방
35.3389,129.1613,1,0.995,2,,,,개방
35.3401,129.1612,1,0.977,2,,,,개방
35.3399,129.1612,1,0.984,2,,,,개방
35.3408,129.161,1,0.938,3,,,,개방
35.3405,129.1611,1,0.947,4,,,,개방
35.3414,129.1607,1,0.941,3,,,,개방
35.3411,129.1609,1,0.935,4,,,,개방
35.342,129.1604,1,0.952,3,,,,개방
35.3417,129.1605,1,0.949,3,,,,개방
35.3425,129.1601,1,0.984,1,,,,개방
35.3423,129.1603,1,0.964,1,,,,개방
35.3438,129.1594,1,0.995,9,,,,개방
35.3428,129.16,1,0.991,1,,,,개방
35.3431,129.1598,1,1.0,3,,,,개방
35.3447,129.159,1,0.998,9,,,,개방
35.3444,129.1593,1,0.993,10,77.3,0.07,0.0,큰길(12m+)
35.3434,129.1597,1,0.999,4,,,,개방
35.3436,129.1595,1,0.997,5,,,,개방
35.3442,129.1594,1,0.996,8,,,,개방
35.3449,129.1589,1,0.999,10,,,,개방
35.3451,129.1588,1,0.999,12,,,,개방
35.3454,129.1587,1,1.0,7,,,,개방
35.3456,129.1587,1,1.0,3,,,,개방
35.3462,129.1586,1,1.0,2,,,,개방
35.3458,129.1587,1,1.0,2,,,,개방
35.3466,129.1587,1,,0,,,,개방
35.3464,129.1587,1,,0,,,,개방
35.3468,129.1587,1,,0,,,,개방
35.3471,129.1589,1,,0,,,,개방
35.3473,129.159,1,,0,,,,개방
35.3475,129.1591,1,,0,,,,개방
35.3475,129.1594,1,,0,,,,개방
35.3476,129.1602,1,1.0,3,,,,개방
35.3476,129.1596,1,1.0,1,,,,개방
35.347,129.161,9,1.0,2,,,,개방
35.3476,129.1599,1,1.0,2,,,,개방
35.3475,129.1604,2,1.0,3,,,,개방
35.3516,129.1531,7,1.0,2,,,,개방
35.3464,129.1631,3,,0,,,,개방
35.3467,129.1627,2,,0,,,,개방
35.3471,129.1626,1,,0,,,,개방
35.1574,129.1439,1,0.82,4,105.9,1.11,0.0,큰길(12m+)
35.1832,129.1028,1,0.267,22,11.7,5.73,1.3,혼합골목(6-12m)
35.1833,129.1037,1,0.415,20,25.9,1.51,0.0,큰길(12m+)
35.1833,129.1038,1,0.483,20,22.4,1.75,0.0,큰길(12m+)
35.1521,129.0303,1,0.21,18,1.7,60.26,4.8,보행골목(<6m)
35.1518,129.0308,1,0.631,15,,,,개방
35.1518,129.0309,2,0.723,13,,,,개방
35.1448,129.1276,1,,0,,,,개방
35.1465,129.1291,1,,0,,,,개방
35.1389,129.1219,1,,0,,,,개방
35.1381,129.1211,1,,0,,,,개방
35.1372,129.1198,1,,0,,,,개방
35.1367,129.1177,1,,0,,,,개방
35.1365,129.1158,1,,0,,,,개방
35.136,129.1125,1,,0,,,,개방
35.1355,129.1111,1,0.967,1,,,,개방
35.1346,129.1098,1,0.999,3,,,,개방
35.1326,129.1081,1,0.971,5,,,,개방
35.1308,129.1064,1,0.999,11,,,,개방
35.1305,129.1061,1,0.992,11,,,,개방
35.1322,129.1012,1,0.901,68,,,,개방
35.133,129.1011,1,0.883,65,34.6,0.24,0.0,큰길(12m+)
35.1371,129.1002,1,0.712,59,39.3,0.89,0.0,큰길(12m+)
35.1373,129.0998,1,0.597,41,17.4,0.32,4.9,큰길(12m+)
35.1367,129.0986,1,0.633,34,38.2,0.55,0.0,큰길(12m+)
35.1357,129.0961,1,0.823,45,37.1,0.15,0.0,큰길(12m+)
35.1353,129.0943,1,0.851,69,33.9,0.17,0.0,큰길(12m+)
35.1352,129.0928,1,0.345,71,10.7,0.52,1.8,혼합골목(6-12m)
35.1349,129.0881,1,0.891,101,31.1,0.18,0.0,큰길(12m+)
35.1349,129.0874,1,0.894,91,32.8,0.3,0.0,큰길(12m+)
35.1347,129.0845,1,0.249,62,5.7,3.18,7.6,보행골목(<6m)
35.1347,129.0841,1,0.556,57,14.6,0.38,6.3,큰길(12m+)
35.1339,129.0799,1,0.846,37,47.5,0.41,0.0,큰길(12m+)
35.1359,129.0738,1,0.581,165,10.6,0.4,3.5,혼합골목(6-12m)
35.1365,129.0725,1,0.919,57,40.5,0.28,0.0,큰길(12m+)
35.1368,129.067,1,0.964,24,58.9,0.1,0.0,큰길(12m+)
35.1373,129.0637,1,0.794,22,81.1,0.12,0.0,큰길(12m+)
35.1345,129.061,1,0.99,73,84.4,0.03,0.0,큰길(12m+)
35.1354,129.0576,1,0.371,160,1.1,2.6,0.0,보행골목(<6m)
35.1339,129.0541,1,0.728,96,16.7,0.92,0.0,큰길(12m+)
35.1331,129.0533,1,0.833,48,72.6,0.15,0.0,큰길(12m+)
35.1316,129.0515,1,0.743,43,44.6,0.22,0.0,큰길(12m+)
35.1301,129.0501,1,0.922,37,45.2,0.22,0.0,큰길(12m+)
35.1273,129.0473,1,0.463,20,36.5,1.88,0.0,큰길(12m+)
35.1261,129.0461,1,0.88,44,76.4,0.16,0.0,큰길(12m+)
35.1275,129.0456,3,0.324,106,8.3,1.01,0.0,혼합골목(6-12m)
35.2312,129.0802,5,0.805,17,39.9,0.07,6.9,큰길(12m+)
35.1513,129.0302,1,0.838,50,45.8,0.09,0.0,큰길(12m+)
35.1511,129.0299,1,0.865,69,47.0,0.12,0.0,큰길(12m+)
35.1478,129.0301,1,0.918,115,22.9,0.37,0.0,큰길(12m+)
35.1479,129.0285,1,0.937,81,34.0,0.29,0.0,큰길(12m+)
35.149,129.0268,1,0.585,135,12.7,0.55,2.0,큰길(12m+)
35.1483,129.0244,1,0.929,98,20.1,0.28,0.0,큰길(12m+)
35.148,129.0237,1,0.898,115,22.8,0.25,0.0,큰길(12m+)
35.1481,129.0215,1,0.839,132,15.9,0.35,0.0,큰길(12m+)
35.1485,129.0206,1,0.907,103,31.9,0.18,0.0,큰길(12m+)
35.1482,129.0187,1,0.656,78,20.8,0.81,0.0,큰길(12m+)
35.1482,129.0165,1,0.511,71,17.6,0.56,0.0,큰길(12m+)
35.1471,129.0163,1,0.768,80,39.0,0.75,0.0,큰길(12m+)
35.1462,129.015,1,0.781,129,10.3,0.54,0.0,혼합골목(6-12m)
35.1456,129.0142,1,0.824,81,22.9,0.43,0.0,큰길(12m+)
35.1464,129.013,1,0.862,90,27.8,0.35,0.0,큰길(12m+)
35.1483,129.0129,1,0.771,100,9.7,0.43,0.0,혼합골목(6-12m)
35.1496,129.0127,1,0.823,127,28.8,0.19,0.0,큰길(12m+)
35.1512,129.0127,1,0.555,115,18.4,0.84,0.0,큰길(12m+)
